,Fp1,F4,F8,Fp2,AF7,P1,PO8,F6
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.3684210526315789,0.0,0.0,0.2543859649122807,0.0,0.37719298245614036
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.3,0.0,0.0,0.34444444444444444,0.0,0.35555555555555557
PO8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
F6,0.0,0.0,0.2905405405405405,0.0,0.0,0.21621621621621623,0.0,0.49324324324324326
