,Fp1,FT9,F4,F8,Fp2,AF7,AF3,AFz
Fp1,0.2731938412949072,0.026253454401894985,0.015594157125937624,0.11093564942755625,0.22996446900908013,0.10086853533359652,0.0,0.24318989340702724
FT9,0.057230231542158144,0.5150720838794234,0.16164263870685888,0.005242463958060288,0.014853647881170816,0.07907383136740935,0.12319790301441677,0.043687199650502405
F4,0.031001589825119236,0.15063593004769477,0.465818759936407,0.023052464228934817,0.037360890302066775,0.055246422893481716,0.2023052464228935,0.03457869634340222
F8,0.15712682379349047,0.003367003367003367,0.015432098765432098,0.38608305274971944,0.21408529741863075,0.02048260381593715,0.02665544332210999,0.17676767676767677
Fp2,0.2155920931091816,0.006281174949196379,0.017919822649177904,0.14261961943469426,0.3020506188804729,0.08220949565859967,0.0,0.23332717531867725
AF7,0.1813655761024182,0.06685633001422475,0.050142247510668564,0.025960170697012803,0.15718349928876243,0.3019203413940256,0.016002844950213372,0.20056899004267426
AF3,0.0,0.14177598385469223,0.256811301715439,0.050454086781029264,0.0,0.022199798183652877,0.5287588294651867,0.0
AFz,0.22988077496274217,0.019001490312965722,0.01620715350223547,0.11736214605067063,0.23528315946348732,0.10581222056631892,0.0,0.27645305514157975
