,Fp1,FT9,TP10,FT10,Fp2,AF7,AF3,AFz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.2727272727272727,0.36363636363636365,0.0,0.36363636363636365
AF7,0.0,0.0,0.0,0.0,0.2,0.4666666666666667,0.0,0.3333333333333333
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.21428571428571427,0.42857142857142855,0.0,0.35714285714285715
