,Fp1,FT9,Pz,FT10,F4,FC3,FC4,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.4918032786885246,0.0,0.0,0.5081967213114754,0.0,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.31,0.0,0.0,0.69,0.0,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.4861111111111111,0.0,0.5138888888888888
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.288,0.0,0.712
