,Fp1,FT9,Pz,FT10,F4,FC3,FC4,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.33516483516483514,0.0,0.0,0.0,0.33516483516483514,0.32967032967032966,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FC3,0.0,0.328042328042328,0.0,0.0,0.0,0.3386243386243386,0.3333333333333333,0.0
FC4,0.0,0.3315508021390374,0.0,0.0,0.0,0.33689839572192515,0.3315508021390374,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
