,Fp1,FT9,Pz,FT10,F4,FC3,FC4,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.2692307692307692,0.0,0.0,0.0,0.3076923076923077,0.3076923076923077,0.11538461538461539
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.6836734693877551,0.3163265306122449,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.5040650406504065,0.4959349593495935,0.0,0.0,0.0
FC3,0.0,0.03932584269662921,0.0,0.0,0.0,0.47752808988764045,0.46629213483146065,0.016853932584269662
FC4,0.0,0.03954802259887006,0.0,0.0,0.0,0.4745762711864407,0.4689265536723164,0.01694915254237288
AF4,0.0,0.26666666666666666,0.0,0.0,0.0,0.26666666666666666,0.26666666666666666,0.2
