,Fp1,FT9,Pz,FT10,F4,FC3,FC4,AF4
Fp1,0.2816326530612245,0.0,0.0,0.0,0.0,0.22040816326530613,0.22040816326530613,0.27755102040816326
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.5288461538461539,0.04807692307692308,0.4230769230769231,0.0,0.0,0.0
FT10,0.0,0.0,0.35294117647058826,0.29411764705882354,0.35294117647058826,0.0,0.0,0.0
F4,0.0,0.0,0.4673913043478261,0.05434782608695652,0.4782608695652174,0.0,0.0,0.0
FC3,0.25116279069767444,0.0,0.0,0.0,0.0,0.24651162790697675,0.25116279069767444,0.25116279069767444
FC4,0.2535211267605634,0.0,0.0,0.0,0.0,0.24413145539906103,0.24882629107981222,0.2535211267605634
AF4,0.28225806451612906,0.0,0.0,0.0,0.0,0.21774193548387097,0.21774193548387097,0.28225806451612906
