,Fp1,FT9,Pz,FT10,F4,FC3,FC4,AF4
Fp1,0.3008849557522124,0.0,0.0,0.0,0.0,0.3185840707964602,0.3185840707964602,0.061946902654867256
FT9,0.0,0.3220338983050847,0.0,0.3389830508474576,0.3389830508474576,0.0,0.0,0.0
Pz,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.25
FT10,0.0,0.12422360248447205,0.0,0.453416149068323,0.422360248447205,0.0,0.0,0.0
F4,0.0,0.12903225806451613,0.0,0.43870967741935485,0.432258064516129,0.0,0.0,0.0
FC3,0.22012578616352202,0.0,0.0,0.0,0.0,0.389937106918239,0.34591194968553457,0.0440251572327044
FC4,0.22435897435897437,0.0,0.0,0.0,0.0,0.3717948717948718,0.358974358974359,0.04487179487179487
AF4,0.20689655172413793,0.0,0.0,0.0,0.0,0.27586206896551724,0.27586206896551724,0.2413793103448276
