,Fp1,FT9,Pz,FT10,F4,FC3,FC4,AF4
Fp1,0.4226646248085758,0.03471158754466565,0.05308831036242981,0.02807554874936192,0.05104645227156713,0.13782542113323124,0.1439509954058193,0.12863705972434916
FT9,0.056006493506493504,0.4512987012987013,0.05519480519480519,0.09334415584415584,0.20454545454545456,0.07142857142857142,0.06574675324675325,0.002435064935064935
Pz,0.044880174291938996,0.02875816993464052,0.32941176470588235,0.07755991285403051,0.06797385620915032,0.1803921568627451,0.15904139433551198,0.11198257080610022
FT10,0.03032036613272311,0.06578947368421052,0.10068649885583524,0.4719679633867277,0.2637299771167048,0.03260869565217391,0.032036613272311214,0.002860411899313501
F4,0.04702627939142462,0.11572153065929,0.07007837713231904,0.21392346703550022,0.5532503457814661,0.0,0.0,0.0
FC3,0.08201219512195122,0.02652439024390244,0.1274390243902439,0.017378048780487806,0.0,0.3271341463414634,0.23353658536585367,0.18597560975609756
FC4,0.09454422229752626,0.027109454422229753,0.12504235852253473,0.018976618095560827,0.0,0.26126736699423925,0.32836326668925786,0.1446967129786513
AF4,0.10505050505050505,0.0016161616161616162,0.10262626262626262,0.0024242424242424242,0.0,0.24484848484848484,0.17292929292929293,0.3705050505050505
