,Fp1,FT9,Pz,FT10,F4,FC3,FC4,AF4
Fp1,0.6277372262773723,0.0,0.0,0.0,0.0,0.029197080291970802,0.0,0.34306569343065696
FT9,0.0,0.49624060150375937,0.0,0.0,0.5037593984962406,0.0,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.4888888888888889,0.0,0.0,0.5111111111111111,0.0,0.0,0.0
FC3,0.35714285714285715,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.35714285714285715
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.4897959183673469,0.0,0.0,0.0,0.0,0.04081632653061224,0.0,0.46938775510204084
