,Fp1,FT9,P7,TP10,Fp2,AF7,P5,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.3125,0.0,0.0,0.0,0.0,0.34375,0.34375
P7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
P5,0.0,0.17857142857142858,0.0,0.0,0.0,0.0,0.625,0.19642857142857142
AF8,0.0,0.30303030303030304,0.0,0.0,0.0,0.0,0.36363636363636365,0.3333333333333333
