,inferiorparietal-rh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
inferiorparietal-rh,0.29411764705882354,0.09411764705882353,0.1411764705882353,0.09411764705882353,0.07058823529411765,0.0,0.2,0.10588235294117647
parstriangularis-rh,0.040229885057471264,0.3275862068965517,0.16091954022988506,0.19540229885057472,0.06896551724137931,0.0,0.16091954022988506,0.04597701149425287
rostralmiddlefrontal-lh,0.08759124087591241,0.1897810218978102,0.24817518248175183,0.20437956204379562,0.043795620437956206,0.0,0.16058394160583941,0.06569343065693431
rostralmiddlefrontal-rh,0.046357615894039736,0.2119205298013245,0.19205298013245034,0.23178807947019867,0.07947019867549669,0.0,0.18543046357615894,0.052980132450331126
superiorparietal-rh,0.03592814371257485,0.08383233532934131,0.04790419161676647,0.08383233532934131,0.38922155688622756,0.12574850299401197,0.11377245508982035,0.11976047904191617
superiortemporal-lh,0.0,0.0,0.0,0.0,0.2835820895522388,0.373134328358209,0.0,0.34328358208955223
superiortemporal-rh,0.10256410256410256,0.17307692307692307,0.16025641025641027,0.1794871794871795,0.10897435897435898,0.0,0.22435897435897437,0.05128205128205128
supramarginal-lh,0.07563025210084033,0.07563025210084033,0.09243697478991597,0.07563025210084033,0.15126050420168066,0.19327731092436976,0.07563025210084033,0.2605042016806723
