,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.26548672566371684,0.04424778761061947,0.11504424778761062,0.11061946902654868,0.084070796460177,0.11946902654867257,0.11061946902654868,0.1504424778761062
parsopercularis-lh,0.07092198581560284,0.375886524822695,0.22695035460992907,0.07092198581560284,0.0425531914893617,0.07092198581560284,0.07092198581560284,0.07092198581560284
parstriangularis-rh,0.14619883040935672,0.18128654970760233,0.2807017543859649,0.08187134502923976,0.04678362573099415,0.0935672514619883,0.08187134502923976,0.08771929824561403
rostralmiddlefrontal-lh,0.0946969696969697,0.03787878787878788,0.05303030303030303,0.25757575757575757,0.09090909090909091,0.125,0.1590909090909091,0.18181818181818182
superiorparietal-rh,0.12422360248447205,0.049689440993788817,0.055900621118012424,0.16149068322981366,0.14906832298136646,0.15527950310559005,0.14906832298136646,0.15527950310559005
superiortemporal-rh,0.125,0.04807692307692308,0.07692307692307693,0.15865384615384615,0.1201923076923077,0.16346153846153846,0.14903846153846154,0.15865384615384615
supramarginal-lh,0.1092436974789916,0.04201680672268908,0.06302521008403361,0.18067226890756302,0.10504201680672269,0.14285714285714285,0.1722689075630252,0.18487394957983194
supramarginal-rh,0.11610486891385768,0.03745318352059925,0.056179775280898875,0.1760299625468165,0.0898876404494382,0.12734082397003746,0.149812734082397,0.24719101123595505
