,postcentral-lh,postcentral-rh,precentral-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
postcentral-lh,0.6774193548387096,0.0,0.0,0.0,0.06451612903225806,0.25806451612903225,0.0,0.0
postcentral-rh,0.0,0.6341463414634146,0.0,0.0,0.1951219512195122,0.0,0.12195121951219512,0.04878048780487805
precentral-lh,0.0,0.0,0.6111111111111112,0.2222222222222222,0.0,0.0,0.08333333333333333,0.08333333333333333
superiorparietal-lh,0.0,0.0,0.14285714285714285,0.8,0.0,0.05714285714285714,0.0,0.0
superiorparietal-rh,0.05970149253731343,0.1044776119402985,0.0,0.0,0.4626865671641791,0.014925373134328358,0.16417910447761194,0.19402985074626866
superiortemporal-lh,0.16326530612244897,0.0,0.0,0.08163265306122448,0.0,0.7551020408163265,0.0,0.0
superiortemporal-rh,0.0,0.046153846153846156,0.03076923076923077,0.0,0.16923076923076924,0.0,0.49230769230769234,0.26153846153846155
supramarginal-rh,0.043478260869565216,0.0,0.021739130434782608,0.0,0.2391304347826087,0.0,0.2608695652173913,0.43478260869565216
