,postcentral-lh,postcentral-rh,precentral-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
postcentral-lh,0.5,0.09523809523809523,0.0,0.0,0.09523809523809523,0.0,0.19047619047619047,0.11904761904761904
postcentral-rh,0.05,0.7,0.0,0.1,0.0,0.0,0.15,0.0
precentral-lh,0.0,0.05714285714285714,0.5714285714285714,0.0,0.22857142857142856,0.0,0.14285714285714285,0.0
superiorparietal-lh,0.0,0.15,0.0,0.825,0.0,0.0,0.0,0.025
superiorparietal-rh,0.05454545454545454,0.01818181818181818,0.14545454545454545,0.0,0.45454545454545453,0.01818181818181818,0.14545454545454545,0.16363636363636364
superiortemporal-lh,0.0,0.0,0.0,0.0,0.0967741935483871,0.7096774193548387,0.0967741935483871,0.0967741935483871
superiortemporal-rh,0.12307692307692308,0.12307692307692308,0.046153846153846156,0.0,0.09230769230769231,0.06153846153846154,0.38461538461538464,0.16923076923076924
supramarginal-rh,0.06,0.0,0.0,0.0,0.12,0.08,0.22,0.52
