,TP9,CP5,O1,Oz,C5,POz,CPz,AF8
TP9,0.23728813559322035,0.0,0.0,0.2542372881355932,0.2542372881355932,0.0,0.2542372881355932,0.0
CP5,0.0,0.23529411764705882,0.29411764705882354,0.0,0.0,0.29411764705882354,0.0,0.17647058823529413
O1,0.0,0.19047619047619047,0.38095238095238093,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285
Oz,0.09803921568627451,0.0,0.0,0.3202614379084967,0.3137254901960784,0.0,0.2679738562091503,0.0
C5,0.1,0.0,0.0,0.31333333333333335,0.31333333333333335,0.0,0.2733333333333333,0.0
POz,0.0,0.2,0.35,0.0,0.0,0.3,0.0,0.15
CPz,0.10948905109489052,0.0,0.0,0.29927007299270075,0.29927007299270075,0.0,0.291970802919708,0.0
AF8,0.0,0.26666666666666666,0.26666666666666666,0.0,0.0,0.26666666666666666,0.0,0.2
