,C3,TP9,Oz,AF7,C5,POz,CPz,TP8
C3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.5147058823529411,0.0,0.4852941176470588,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.5074626865671642,0.0,0.4925373134328358,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.75
