,C3,TP9,Oz,AF7,C5,POz,CPz,TP8
C3,0.5344827586206896,0.0,0.0,0.0,0.0,0.10344827586206896,0.0,0.3620689655172414
TP9,0.0,0.4641975308641975,0.12839506172839507,0.019753086419753086,0.13333333333333333,0.0,0.254320987654321,0.0
Oz,0.0,0.09576427255985268,0.43278084714548803,0.08103130755064457,0.19152854511970535,0.0,0.15101289134438306,0.04788213627992634
AF7,0.0,0.021798365122615803,0.11989100817438691,0.5040871934604905,0.15258855585831063,0.2016348773841962,0.0,0.0
C5,0.0,0.10285714285714286,0.2,0.10666666666666667,0.4,0.0,0.19047619047619047,0.0
POz,0.024390243902439025,0.0,0.0,0.3008130081300813,0.0,0.6260162601626016,0.0,0.04878048780487805
CPz,0.0,0.19649805447470817,0.15953307392996108,0.0,0.19455252918287938,0.0,0.4494163424124514,0.0
TP8,0.1487603305785124,0.0,0.23140495867768596,0.0,0.0,0.0743801652892562,0.0,0.5454545454545454
