,TP9,CP5,O1,Oz,C5,POz,CPz,AF8
TP9,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.30434782608695654,0.0,0.34782608695652173,0.34782608695652173
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.09876543209876543,0.0,0.4444444444444444,0.4567901234567901
AF8,0.0,0.0,0.0,0.0,0.08,0.0,0.37,0.55
