,Fp1,F7,TP9,TP10,AF7,POz,CPz,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.3282442748091603,0.0,0.33587786259541985,0.33587786259541985,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.32575757575757575,0.0,0.3333333333333333,0.3409090909090909,0.0,0.0,0.0
AF7,0.0,0.29931972789115646,0.0,0.30612244897959184,0.3945578231292517,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
