,caudalmiddlefrontal-rh,inferiorparietal-rh,postcentral-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-rh,0.21666666666666667,0.21666666666666667,0.11666666666666667,0.08333333333333333,0.03333333333333333,0.17222222222222222,0.011111111111111112,0.15
inferiorparietal-rh,0.21666666666666667,0.21666666666666667,0.11666666666666667,0.08333333333333333,0.03333333333333333,0.17222222222222222,0.011111111111111112,0.15
postcentral-rh,0.15441176470588236,0.15441176470588236,0.20588235294117646,0.17647058823529413,0.0,0.15441176470588236,0.0,0.15441176470588236
superiorparietal-rh,0.12295081967213115,0.12295081967213115,0.18032786885245902,0.32786885245901637,0.0,0.12295081967213115,0.0,0.12295081967213115
superiortemporal-lh,0.0641025641025641,0.0641025641025641,0.01282051282051282,0.0,0.4230769230769231,0.05128205128205128,0.21794871794871795,0.16666666666666666
superiortemporal-rh,0.18125,0.18125,0.11875,0.09375,0.0375,0.2375,0.0,0.15
supramarginal-lh,0.02,0.02,0.02,0.0,0.36,0.0,0.34,0.24
supramarginal-rh,0.1534090909090909,0.1534090909090909,0.11931818181818182,0.08522727272727272,0.06818181818181818,0.14772727272727273,0.06818181818181818,0.20454545454545456
