,bankssts-rh,frontalpole-lh,inferiortemporal-rh,isthmuscingulate-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,pericalcarine-rh,rostralanteriorcingulate-lh
bankssts-rh,0.17142857142857143,0.0,0.0,0.14285714285714285,0.2,0.17142857142857143,0.17142857142857143,0.14285714285714285
frontalpole-lh,0.0,0.6428571428571429,0.35714285714285715,0.0,0.0,0.0,0.0,0.0
inferiortemporal-rh,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
isthmuscingulate-rh,0.17647058823529413,0.0,0.0,0.14705882352941177,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.14705882352941177
medialorbitofrontal-lh,0.1724137931034483,0.0,0.0,0.13793103448275862,0.20689655172413793,0.1724137931034483,0.1724137931034483,0.13793103448275862
medialorbitofrontal-rh,0.17142857142857143,0.0,0.0,0.14285714285714285,0.2,0.17142857142857143,0.17142857142857143,0.14285714285714285
pericalcarine-rh,0.1724137931034483,0.0,0.0,0.13793103448275862,0.20689655172413793,0.1724137931034483,0.1724137931034483,0.13793103448275862
rostralanteriorcingulate-lh,0.17647058823529413,0.0,0.0,0.14705882352941177,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.14705882352941177
