,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
parsopercularis-lh,0.16071428571428573,0.19642857142857142,0.0,0.017857142857142856,0.17857142857142858,0.19642857142857142,0.08928571428571429,0.16071428571428573
parstriangularis-rh,0.11688311688311688,0.24675324675324675,0.0,0.012987012987012988,0.16883116883116883,0.2597402597402597,0.06493506493506493,0.12987012987012986
rostralmiddlefrontal-rh,0.0,0.0,0.3125,0.34375,0.296875,0.0,0.0,0.046875
superiorfrontal-rh,0.0,0.01694915254237288,0.1694915254237288,0.423728813559322,0.288135593220339,0.01694915254237288,0.0,0.0847457627118644
superiorparietal-rh,0.05389221556886228,0.0718562874251497,0.11377245508982035,0.2215568862275449,0.3413173652694611,0.0718562874251497,0.029940119760479042,0.09580838323353294
superiortemporal-lh,0.11392405063291139,0.24050632911392406,0.0,0.012658227848101266,0.16455696202531644,0.27848101265822783,0.06329113924050633,0.12658227848101267
superiortemporal-rh,0.17142857142857143,0.17142857142857143,0.0,0.0,0.17142857142857143,0.17142857142857143,0.14285714285714285,0.17142857142857143
supramarginal-rh,0.0967741935483871,0.12903225806451613,0.053763440860215055,0.12903225806451613,0.21505376344086022,0.12903225806451613,0.053763440860215055,0.1935483870967742
