,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.04659498207885305,0.0,0.0,0.04838709677419355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023297491039426525,0.03942652329749104,0.03225806451612903,0.04659498207885305,0.0,0.0,0.04838709677419355,0.0,0.0,0.0,0.0,0.02867383512544803,0.0,0.0,0.0,0.04838709677419355,0.0,0.04838709677419355,0.03225806451612903,0.04838709677419355,0.043010752688172046,0.04838709677419355,0.04838709677419355,0.0,0.0,0.04659498207885305,0.0,0.021505376344086023,0.0,0.04121863799283154,0.0,0.0,0.04838709677419355,0.0,0.0,0.04838709677419355,0.035842293906810034,0.0,0.0,0.03046594982078853,0.0,0.0,0.04838709677419355,0.04838709677419355
Fz,0.0,0.06125574272588055,0.0,0.0,0.0,0.0,0.05972434915773354,0.05359877488514548,0.0,0.0,0.05666156202143951,0.05206738131699847,0.030627871362940276,0.05053598774885146,0.04747320061255743,0.019908116385911178,0.0,0.019908116385911178,0.042879019908116385,0.0,0.0,0.0,0.0,0.0,0.05206738131699847,0.0,0.05666156202143951,0.05206738131699847,0.05359877488514548,0.0,0.0,0.04747320061255743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006125574272588055,0.0,0.0,0.0,0.0,0.0,0.05206738131699847,0.04747320061255743,0.0,0.04747320061255743,0.045941807044410414,0.0,0.0,0.0,0.0,0.0,0.0,0.0444104134762634,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.02875399361022364,0.0,0.0,0.07135250266240682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022364217252396165,0.023429179978700747,0.027689030883919063,0.027689030883919063,0.0,0.0,0.06389776357827476,0.0,0.0,0.0,0.0,0.025559105431309903,0.0,0.0,0.0,0.0617678381256656,0.0,0.05750798722044728,0.027689030883919063,0.03727369542066028,0.027689030883919063,0.06815761448349308,0.05750798722044728,0.0,0.0,0.03514376996805112,0.0,0.021299254526091587,0.0,0.03301384451544196,0.0,0.0,0.05218317358892439,0.0,0.0,0.06389776357827476,0.029818956336528223,0.0,0.0,0.021299254526091587,0.0,0.0,0.055378061767838126,0.059637912673056445
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.049939098660170524,0.0,0.0,0.0,0.0,0.13763702801461633,0.047503045066991476,0.0,0.0,0.04506699147381242,0.049939098660170524,0.030450669914738125,0.0438489646772229,0.0438489646772229,0.020706455542021926,0.0,0.024360535931790498,0.040194884287454324,0.0,0.0,0.0,0.0,0.0,0.04141291108404385,0.0,0.047503045066991476,0.04263093788063337,0.048721071863580996,0.0,0.0,0.04506699147381242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048721071863581,0.0,0.0,0.0,0.0,0.0,0.0682095006090134,0.04628501827040195,0.0,0.037758830694275276,0.0438489646772229,0.0,0.0,0.0,0.0,0.0,0.0,0.040194884287454324,0.0,0.0
C3,0.0,0.0536231884057971,0.0,0.0,0.0,0.0,0.05652173913043478,0.05507246376811594,0.0,0.0,0.04782608695652174,0.0536231884057971,0.03333333333333333,0.05217391304347826,0.04927536231884058,0.02318840579710145,0.0,0.02318840579710145,0.04492753623188406,0.0,0.0,0.0,0.0,0.0,0.04927536231884058,0.0,0.05507246376811594,0.050724637681159424,0.05507246376811594,0.0,0.0,0.04927536231884058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005797101449275362,0.0,0.0,0.0,0.0,0.0,0.0536231884057971,0.04927536231884058,0.0,0.04492753623188406,0.04782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0463768115942029,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
