,Fp1,Fz,F3,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.11064718162839249,0.0,0.05636743215031315,0.0,0.0,0.0,0.0,0.054279749478079335,0.0,0.029227557411273485,0.0,0.0,0.0,0.020876826722338204,0.0,0.037578288100208766,0.0,0.0,0.0,0.025052192066805846,0.016701461377870562,0.0,0.0,0.0,0.0,0.0,0.031315240083507306,0.06680584551148225,0.0,0.0,0.06263048016701461,0.060542797494780795,0.0,0.06889352818371608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06263048016701461,0.037578288100208766,0.0,0.0041753653444676405,0.0,0.022964509394572025,0.0,0.031315240083507306,0.0,0.010438413361169102,0.027139874739039668,0.014613778705636743,0.027139874739039668,0.10020876826722339,0.0,0.0,0.0,0.0,0.0,0.0,0.0041753653444676405,0.016701461377870562
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.07360406091370558,0.0,0.07106598984771574,0.0,0.0,0.0,0.0,0.06345177664974619,0.0,0.03807106598984772,0.0,0.0,0.0,0.0025380710659898475,0.0,0.02284263959390863,0.0,0.0,0.0,0.03299492385786802,0.02284263959390863,0.0,0.0,0.0025380710659898475,0.0,0.0,0.04060913705583756,0.06091370558375635,0.0,0.0,0.06345177664974619,0.07360406091370558,0.0,0.07360406091370558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0583756345177665,0.048223350253807105,0.0,0.007614213197969543,0.0025380710659898475,0.030456852791878174,0.0,0.04060913705583756,0.0,0.015228426395939087,0.030456852791878174,0.02030456852791878,0.012690355329949238,0.06091370558375635,0.0,0.0,0.0,0.0,0.0,0.0,0.007614213197969543,0.02284263959390863
FT9,0.0,0.0,0.001483679525222552,0.05341246290801187,0.0,0.01483679525222552,0.03115727002967359,0.0,0.03412462908011869,0.010385756676557863,0.0,0.0,0.04451038575667656,0.017804154302670624,0.05489614243323442,0.002967359050445104,0.02967359050445104,0.0,0.03560830860534125,0.03115727002967359,0.005934718100890208,0.001483679525222552,0.026706231454005934,0.020771513353115726,0.004451038575667656,0.008902077151335312,0.011869436201780416,0.0,0.04302670623145401,0.050445103857566766,0.0,0.004451038575667656,0.04154302670623145,0.0,0.05489614243323442,0.04896142433234421,0.0,0.00741839762611276,0.013353115727002967,0.001483679525222552,0.04599406528189911,0.0,0.00741839762611276,0.005934718100890208,0.020771513353115726,0.04896142433234421,0.002967359050445104,0.026706231454005934,0.00741839762611276,0.03857566765578635,0.0,0.0,0.005934718100890208,0.0,0.0,0.0,0.0,0.037091988130563795,0.004451038575667656,0.017804154302670624,0.0,0.001483679525222552,0.020771513353115726
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.03900709219858156,0.0,0.03546099290780142,0.028368794326241134,0.0,0.028368794326241134,0.014184397163120567,0.0,0.0,0.03546099290780142,0.014184397163120567,0.03900709219858156,0.0,0.024822695035460994,0.0,0.028368794326241134,0.03900709219858156,0.0035460992907801418,0.0035460992907801418,0.028368794326241134,0.03900709219858156,0.010638297872340425,0.014184397163120567,0.01773049645390071,0.0,0.03900709219858156,0.03900709219858156,0.0,0.0,0.031914893617021274,0.0,0.03900709219858156,0.03900709219858156,0.0,0.01773049645390071,0.031914893617021274,0.0035460992907801418,0.03546099290780142,0.0,0.0070921985815602835,0.014184397163120567,0.03900709219858156,0.03900709219858156,0.0,0.031914893617021274,0.0070921985815602835,0.03546099290780142,0.0,0.0,0.0035460992907801418,0.0,0.0,0.0,0.0,0.03546099290780142,0.010638297872340425,0.01773049645390071,0.0,0.0,0.03900709219858156
C3,0.0,0.0,0.0,0.04411764705882353,0.0,0.016544117647058824,0.04411764705882353,0.0,0.04595588235294118,0.003676470588235294,0.0,0.0,0.04779411764705882,0.027573529411764705,0.04779411764705882,0.009191176470588236,0.042279411764705885,0.0,0.04595588235294118,0.016544117647058824,0.0,0.001838235294117647,0.034926470588235295,0.016544117647058824,0.0055147058823529415,0.016544117647058824,0.0055147058823529415,0.0,0.042279411764705885,0.04779411764705882,0.0,0.0,0.04779411764705882,0.0,0.04779411764705882,0.03860294117647059,0.0,0.009191176470588236,0.016544117647058824,0.001838235294117647,0.04779411764705882,0.0,0.0,0.009191176470588236,0.016544117647058824,0.034926470588235295,0.0,0.03308823529411765,0.0,0.042279411764705885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042279411764705885,0.0055147058823529415,0.027573529411764705,0.0,0.0,0.016544117647058824
T7,0.07761194029850746,0.0,0.06865671641791045,0.0,0.0,0.0,0.0,0.07462686567164178,0.0,0.029850746268656716,0.0,0.0,0.0,0.008955223880597015,0.0,0.03283582089552239,0.0,0.0,0.0,0.023880597014925373,0.011940298507462687,0.0,0.0,0.0,0.0,0.0,0.03283582089552239,0.07761194029850746,0.0,0.0,0.07761194029850746,0.07462686567164178,0.0,0.07761194029850746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07462686567164178,0.041791044776119404,0.0,0.0,0.0,0.020895522388059702,0.0,0.03283582089552239,0.0,0.0029850746268656717,0.03880597014925373,0.008955223880597015,0.020895522388059702,0.07761194029850746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011940298507462687
TP9,0.0,0.0,0.0,0.04318936877076412,0.0,0.014950166112956811,0.04152823920265781,0.0,0.04817275747508306,0.0033222591362126247,0.0,0.0,0.05149501661129568,0.029900332225913623,0.04817275747508306,0.013289036544850499,0.04318936877076412,0.0,0.04983388704318937,0.014950166112956811,0.0,0.0016611295681063123,0.03156146179401993,0.014950166112956811,0.0049833887043189366,0.019933554817275746,0.0049833887043189366,0.0,0.04152823920265781,0.046511627906976744,0.0,0.0,0.05149501661129568,0.0,0.046511627906976744,0.03820598006644518,0.0,0.008305647840531562,0.014950166112956811,0.0016611295681063123,0.05149501661129568,0.0,0.0,0.008305647840531562,0.014950166112956811,0.03488372093023256,0.0,0.029900332225913623,0.0,0.04152823920265781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03986710963455149,0.0049833887043189366,0.029900332225913623,0.0,0.0,0.014950166112956811
CP5,0.04507042253521127,0.0,0.04788732394366197,0.014084507042253521,0.0,0.005633802816901409,0.0,0.03380281690140845,0.0,0.059154929577464786,0.0,0.0,0.005633802816901409,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.05352112676056338,0.036619718309859155,0.0,0.0,0.01971830985915493,0.0,0.0,0.061971830985915494,0.030985915492957747,0.008450704225352112,0.011267605633802818,0.03380281690140845,0.05352112676056338,0.0028169014084507044,0.04507042253521127,0.014084507042253521,0.014084507042253521,0.0,0.0,0.0028169014084507044,0.0,0.005633802816901409,0.028169014084507043,0.059154929577464786,0.0,0.02535211267605634,0.01971830985915493,0.03943661971830986,0.0028169014084507044,0.059154929577464786,0.005633802816901409,0.016901408450704224,0.0,0.03380281690140845,0.0,0.030985915492957747,0.0,0.0,0.005633802816901409,0.0,0.0,0.0,0.011267605633802818,0.04225352112676056
