,Fp1,Fz,F3,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.08531746031746032,0.0,0.03373015873015873,0.0,0.0,0.057539682539682536,0.0,0.0,0.0,0.08531746031746032,0.04563492063492063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04563492063492063,0.057539682539682536,0.0,0.08531746031746032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0873015873015873,0.0,0.0,0.05357142857142857,0.0496031746031746,0.0,0.0,0.051587301587301584,0.0,0.0,0.07936507936507936,0.0,0.0,0.08134920634920635,0.04563492063492063,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.04124860646599777,0.0011148272017837235,0.043478260869565216,0.0189520624303233,0.0,0.020066889632107024,0.027870680044593088,0.01560758082497213,0.0,0.0,0.007803790412486065,0.04013377926421405,0.04013377926421405,0.03121516164994426,0.011148272017837236,0.0,0.020066889632107024,0.014492753623188406,0.021181716833890748,0.043478260869565216,0.03901895206243032,0.0,0.042363433667781496,0.0,0.042363433667781496,0.006688963210702341,0.008918617614269788,0.032329988851727984,0.0379041248606466,0.0,0.0,0.043478260869565216,0.0,0.006688963210702341,0.04013377926421405,0.0,0.0,0.043478260869565216,0.04124860646599777,0.016722408026755852,0.0379041248606466,0.0,0.022296544035674472,0.021181716833890748,0.0,0.0011148272017837235,0.0033444816053511705,0.005574136008918618,0.0,0.0,0.016722408026755852,0.0,0.0,0.002229654403567447,0.0,0.0,0.021181716833890748,0.03567447045707915,0.0,0.0,0.017837235228539576,0.01560758082497213
F3,0.05688622754491018,0.0,0.0718562874251497,0.005988023952095809,0.0,0.059880239520958084,0.0,0.0,0.0,0.0718562874251497,0.059880239520958084,0.0,0.020958083832335328,0.0,0.0,0.0,0.0,0.0,0.0,0.0029940119760479044,0.0,0.0,0.05688622754491018,0.0,0.0,0.0,0.0,0.0,0.0029940119760479044,0.0,0.041916167664670656,0.05389221556886228,0.0029940119760479044,0.04790419161676647,0.005988023952095809,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0,0.0688622754491018,0.0,0.0,0.041916167664670656,0.0748502994011976,0.0,0.0,0.05688622754491018,0.0,0.0,0.06287425149700598,0.0,0.0,0.0688622754491018,0.04491017964071856,0.011976047904191617,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.038696537678207736,0.004073319755600814,0.048879837067209775,0.017311608961303463,0.0,0.018329938900203666,0.025458248472505093,0.014256619144602852,0.002036659877800407,0.0,0.007128309572301426,0.045824847250509164,0.03971486761710794,0.03054989816700611,0.010183299389002037,0.0,0.018329938900203666,0.013238289205702648,0.020366598778004074,0.04276985743380855,0.03767820773930754,0.0,0.04684317718940937,0.0,0.04073319755600815,0.006109979633401222,0.008146639511201629,0.03054989816700611,0.03665987780040733,0.0,0.0,0.04786150712830957,0.0,0.008146639511201629,0.038696537678207736,0.0,0.0,0.045824847250509164,0.04175152749490835,0.015274949083503055,0.03665987780040733,0.0010183299389002036,0.021384928716904276,0.019348268839103868,0.0,0.004073319755600814,0.003054989816700611,0.0050916496945010185,0.0,0.0,0.015274949083503055,0.0,0.0,0.002036659877800407,0.0010183299389002036,0.0,0.02240325865580448,0.034623217922606926,0.0,0.0,0.018329938900203666,0.014256619144602852
FC5,0.0,0.032846715328467155,0.0,0.032846715328467155,0.03102189781021898,0.0,0.032846715328467155,0.029197080291970802,0.025547445255474453,0.0,0.0,0.012773722627737226,0.032846715328467155,0.029197080291970802,0.025547445255474453,0.01824817518248175,0.0,0.032846715328467155,0.023722627737226276,0.032846715328467155,0.032846715328467155,0.029197080291970802,0.0,0.032846715328467155,0.0,0.032846715328467155,0.010948905109489052,0.014598540145985401,0.032846715328467155,0.02737226277372263,0.0,0.0,0.032846715328467155,0.0,0.009124087591240875,0.029197080291970802,0.0,0.0,0.032846715328467155,0.03102189781021898,0.02737226277372263,0.025547445255474453,0.0,0.021897810218978103,0.032846715328467155,0.0,0.0,0.005474452554744526,0.009124087591240875,0.0,0.0,0.02737226277372263,0.0,0.0,0.0036496350364963502,0.0,0.0,0.032846715328467155,0.029197080291970802,0.0,0.0,0.01824817518248175,0.025547445255474453
FC1,0.07110091743119266,0.0,0.04128440366972477,0.0,0.0,0.06880733944954129,0.0,0.0,0.0,0.06880733944954129,0.05504587155963303,0.0,0.0022935779816513763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06651376146788991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052752293577981654,0.06651376146788991,0.0,0.06422018348623854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07110091743119266,0.0,0.0,0.05963302752293578,0.05963302752293578,0.0,0.0,0.06192660550458716,0.0,0.0,0.06880733944954129,0.0,0.0,0.06880733944954129,0.052752293577981654,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.03214285714285714,0.0017857142857142857,0.033928571428571426,0.030357142857142857,0.0,0.03214285714285714,0.02857142857142857,0.025,0.0,0.0,0.0125,0.033928571428571426,0.02857142857142857,0.025,0.017857142857142856,0.0,0.03214285714285714,0.023214285714285715,0.033928571428571426,0.033928571428571426,0.02857142857142857,0.0,0.03214285714285714,0.0,0.03214285714285714,0.010714285714285714,0.014285714285714285,0.033928571428571426,0.026785714285714284,0.0,0.0,0.033928571428571426,0.0,0.010714285714285714,0.02857142857142857,0.0,0.0,0.033928571428571426,0.030357142857142857,0.026785714285714284,0.025,0.0,0.02142857142857143,0.033928571428571426,0.0,0.0017857142857142857,0.005357142857142857,0.008928571428571428,0.0,0.0,0.026785714285714284,0.0,0.0,0.0035714285714285713,0.0,0.0,0.033928571428571426,0.02857142857142857,0.0,0.0,0.017857142857142856,0.025
T7,0.0,0.03724928366762178,0.0,0.03724928366762178,0.024355300859598854,0.0,0.024355300859598854,0.034383954154727794,0.02005730659025788,0.0,0.0,0.01002865329512894,0.03724928366762178,0.03581661891117478,0.0329512893982808,0.014326647564469915,0.0,0.024355300859598854,0.01862464183381089,0.024355300859598854,0.03724928366762178,0.03581661891117478,0.0,0.03724928366762178,0.0,0.03724928366762178,0.008595988538681949,0.011461318051575931,0.034383954154727794,0.034383954154727794,0.0,0.0,0.03724928366762178,0.0,0.0057306590257879654,0.03581661891117478,0.0,0.0,0.03724928366762178,0.03724928366762178,0.02148997134670487,0.0329512893982808,0.0,0.022922636103151862,0.024355300859598854,0.0,0.0,0.004297994269340974,0.0071633237822349575,0.0,0.0,0.02148997134670487,0.0,0.0,0.0028653295128939827,0.0,0.0,0.024355300859598854,0.03581661891117478,0.0,0.0,0.017191977077363897,0.02005730659025788
TP9,0.0,0.030364372469635626,0.0,0.030364372469635626,0.030364372469635626,0.0,0.030364372469635626,0.030364372469635626,0.02834008097165992,0.0,0.0,0.01417004048582996,0.030364372469635626,0.030364372469635626,0.02834008097165992,0.020242914979757085,0.0,0.030364372469635626,0.02631578947368421,0.030364372469635626,0.030364372469635626,0.030364372469635626,0.0,0.030364372469635626,0.0,0.030364372469635626,0.012145748987854251,0.016194331983805668,0.030364372469635626,0.030364372469635626,0.0,0.0,0.030364372469635626,0.0,0.004048582995951417,0.030364372469635626,0.0,0.0,0.030364372469635626,0.030364372469635626,0.030364372469635626,0.02834008097165992,0.0,0.024291497975708502,0.030364372469635626,0.0,0.0,0.006072874493927126,0.010121457489878543,0.0,0.0,0.030364372469635626,0.0,0.0,0.004048582995951417,0.0,0.0,0.030364372469635626,0.030364372469635626,0.0,0.0,0.020242914979757085,0.02834008097165992
CP5,0.07992895204262877,0.0,0.03907637655417407,0.0,0.0,0.055062166962699825,0.0,0.0,0.0,0.0941385435168739,0.04440497335701599,0.0,0.008880994671403197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05150976909413854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04085257548845471,0.05150976909413854,0.0,0.0763765541740675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09769094138543517,0.0,0.0,0.046181172291296625,0.05328596802841918,0.0,0.0,0.047957371225577264,0.0,0.0,0.07992895204262877,0.0,0.0,0.08880994671403197,0.04085257548845471,0.003552397868561279,0.0,0.0,0.0,0.0,0.0
