,bankssts-rh,caudalmiddlefrontal-rh,cuneus-lh,entorhinal-lh,fusiform-lh,insula-lh,lateralorbitofrontal-lh,parsopercularis-lh
bankssts-rh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caudalmiddlefrontal-rh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
cuneus-lh,0.0,0.0,0.2,0.2,0.2,0.2222222222222222,0.15555555555555556,0.022222222222222223
entorhinal-lh,0.0,0.0,0.14285714285714285,0.4489795918367347,0.14285714285714285,0.16326530612244897,0.10204081632653061,0.0
fusiform-lh,0.0,0.0,0.2,0.2,0.2,0.2222222222222222,0.15555555555555556,0.022222222222222223
insula-lh,0.0,0.0,0.1956521739130435,0.21739130434782608,0.1956521739130435,0.21739130434782608,0.15217391304347827,0.021739130434782608
lateralorbitofrontal-lh,0.0,0.0,0.20512820512820512,0.1794871794871795,0.20512820512820512,0.20512820512820512,0.1794871794871795,0.02564102564102564
parsopercularis-lh,0.0,0.0,0.07142857142857142,0.03571428571428571,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.6785714285714286
