,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,parsorbitalis-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.35555555555555557,0.24444444444444444,0.17777777777777778,0.0,0.2222222222222222,0.0,0.0,0.0
frontalpole-rh,0.15789473684210525,0.45614035087719296,0.017543859649122806,0.0,0.22807017543859648,0.08771929824561403,0.0,0.05263157894736842
lateralorbitofrontal-lh,0.15384615384615385,0.046153846153846156,0.4461538461538462,0.0,0.16923076923076924,0.13846153846153847,0.046153846153846156,0.0
medialorbitofrontal-lh,0.0,0.0,0.07272727272727272,0.509090909090909,0.0,0.03636363636363636,0.38181818181818183,0.0
parsorbitalis-lh,0.11940298507462686,0.1791044776119403,0.13432835820895522,0.0,0.3880597014925373,0.13432835820895522,0.04477611940298507,0.0
rostralanteriorcingulate-lh,0.0,0.05454545454545454,0.16363636363636364,0.07272727272727272,0.16363636363636364,0.4909090909090909,0.05454545454545454,0.0
rostralanteriorcingulate-rh,0.0,0.0,0.1016949152542373,0.3728813559322034,0.06779661016949153,0.06779661016949153,0.3898305084745763,0.0
temporalpole-lh,0.0,0.22727272727272727,0.0,0.0,0.0,0.0,0.0,0.7727272727272727
