,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.18309859154929578,0.028169014084507043,0.07042253521126761,0.14084507042253522,0.16901408450704225,0.14084507042253522,0.11267605633802817,0.15492957746478872
parsopercularis-lh,0.02666666666666667,0.44,0.14666666666666667,0.02666666666666667,0.17333333333333334,0.06666666666666667,0.09333333333333334,0.02666666666666667
parstriangularis-rh,0.07936507936507936,0.14285714285714285,0.3492063492063492,0.07936507936507936,0.07936507936507936,0.07936507936507936,0.1111111111111111,0.07936507936507936
precentral-rh,0.12087912087912088,0.02197802197802198,0.054945054945054944,0.18681318681318682,0.14285714285714285,0.18681318681318682,0.13186813186813187,0.15384615384615385
rostralmiddlefrontal-lh,0.12,0.11,0.05,0.12,0.22,0.15,0.1,0.13
rostralmiddlefrontal-rh,0.11702127659574468,0.031914893617021274,0.05319148936170213,0.1702127659574468,0.1595744680851064,0.19148936170212766,0.1276595744680851,0.14893617021276595
superiortemporal-rh,0.0851063829787234,0.07446808510638298,0.10638297872340426,0.13829787234042554,0.10638297872340426,0.13829787234042554,0.23404255319148937,0.11702127659574468
supramarginal-lh,0.13793103448275862,0.022988505747126436,0.05747126436781609,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.11494252873563218,0.25287356321839083
