,parsopercularis-lh,parstriangularis-rh,postcentral-lh,precentral-lh,precentral-rh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiortemporal-rh
parsopercularis-lh,0.30612244897959184,0.14285714285714285,0.0,0.16326530612244897,0.14285714285714285,0.0,0.10204081632653061,0.14285714285714285
parstriangularis-rh,0.08196721311475409,0.21311475409836064,0.0,0.18032786885245902,0.19672131147540983,0.0,0.13114754098360656,0.19672131147540983
postcentral-lh,0.0,0.0,0.3275862068965517,0.22413793103448276,0.0,0.13793103448275862,0.3103448275862069,0.0
precentral-lh,0.05714285714285714,0.12380952380952381,0.11428571428571428,0.21904761904761905,0.12380952380952381,0.0380952380952381,0.2,0.12380952380952381
precentral-rh,0.08196721311475409,0.21311475409836064,0.0,0.18032786885245902,0.19672131147540983,0.0,0.13114754098360656,0.19672131147540983
rostralmiddlefrontal-rh,0.0,0.0,0.20588235294117646,0.11764705882352941,0.0,0.4411764705882353,0.23529411764705882,0.0
superiorfrontal-rh,0.03225806451612903,0.08602150537634409,0.15053763440860216,0.21505376344086022,0.08602150537634409,0.06451612903225806,0.27956989247311825,0.08602150537634409
superiortemporal-rh,0.08196721311475409,0.21311475409836064,0.0,0.18032786885245902,0.19672131147540983,0.0,0.13114754098360656,0.19672131147540983
