,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,precentral-rh,rostralmiddlefrontal-lh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.1917808219178082,0.1095890410958904,0.0,0.1506849315068493,0.136986301369863,0.1506849315068493,0.136986301369863,0.1232876712328767
parsopercularis-lh,0.1095890410958904,0.1917808219178082,0.0821917808219178,0.1095890410958904,0.1095890410958904,0.1095890410958904,0.1917808219178082,0.0958904109589041
parstriangularis-rh,0.0,0.14,0.46,0.0,0.04,0.02,0.3,0.04
postcentral-lh,0.17073170731707318,0.0975609756097561,0.0,0.1951219512195122,0.14634146341463414,0.13414634146341464,0.12195121951219512,0.13414634146341464
precentral-rh,0.14814814814814814,0.09876543209876543,0.024691358024691357,0.14814814814814814,0.16049382716049382,0.13580246913580246,0.14814814814814814,0.13580246913580246
rostralmiddlefrontal-lh,0.10638297872340426,0.0851063829787234,0.031914893617021274,0.09574468085106383,0.09574468085106383,0.32978723404255317,0.09574468085106383,0.1595744680851064
superiortemporal-lh,0.09900990099009901,0.1485148514851485,0.13861386138613863,0.0891089108910891,0.09900990099009901,0.09900990099009901,0.24752475247524752,0.07920792079207921
superiortemporal-rh,0.12087912087912088,0.08791208791208792,0.04395604395604396,0.13186813186813187,0.14285714285714285,0.16483516483516483,0.12087912087912088,0.18681318681318682
