,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorparietal-lh,superiorparietal-rh,supramarginal-lh
parsopercularis-lh,0.5416666666666666,0.0,0.0,0.0,0.1875,0.20833333333333334,0.0625,0.0
parstriangularis-rh,0.0,0.5660377358490566,0.16981132075471697,0.1509433962264151,0.05660377358490566,0.0,0.018867924528301886,0.03773584905660377
rostralmiddlefrontal-lh,0.0,0.053763440860215055,0.3225806451612903,0.1935483870967742,0.13978494623655913,0.08602150537634409,0.20430107526881722,0.0
rostralmiddlefrontal-rh,0.0,0.08333333333333333,0.3194444444444444,0.3194444444444444,0.09722222222222222,0.041666666666666664,0.1388888888888889,0.0
superiorfrontal-lh,0.13541666666666666,0.010416666666666666,0.07291666666666667,0.03125,0.28125,0.28125,0.1875,0.0
superiorparietal-lh,0.16666666666666666,0.0,0.023809523809523808,0.0,0.2619047619047619,0.36904761904761907,0.17857142857142858,0.0
superiorparietal-rh,0.09,0.0,0.11,0.04,0.22,0.23,0.31,0.0
supramarginal-lh,0.0,0.11428571428571428,0.05714285714285714,0.05714285714285714,0.0,0.0,0.0,0.7714285714285715
