,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorparietal-lh,superiortemporal-lh,supramarginal-lh
parsopercularis-lh,0.46551724137931033,0.0,0.10344827586206896,0.06896551724137931,0.13793103448275862,0.1206896551724138,0.10344827586206896,0.0
parstriangularis-rh,0.0,0.4909090909090909,0.0,0.16363636363636364,0.0,0.0,0.14545454545454545,0.2
rostralmiddlefrontal-lh,0.37037037037037035,0.0,0.6296296296296297,0.0,0.0,0.0,0.0,0.0
rostralmiddlefrontal-rh,0.06060606060606061,0.2727272727272727,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
superiorfrontal-lh,0.22641509433962265,0.0,0.03773584905660377,0.018867924528301886,0.2641509433962264,0.22641509433962265,0.22641509433962265,0.0
superiorparietal-lh,0.20930232558139536,0.0,0.0,0.046511627906976744,0.2558139534883721,0.27906976744186046,0.20930232558139536,0.0
superiortemporal-lh,0.13333333333333333,0.10666666666666667,0.02666666666666667,0.0,0.2,0.14666666666666667,0.3333333333333333,0.05333333333333334
supramarginal-lh,0.0,0.21153846153846154,0.0,0.0,0.0,0.0,0.09615384615384616,0.6923076923076923
