,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.24644549763033174,0.014218009478672985,0.05687203791469194,0.12796208530805686,0.1943127962085308,0.22748815165876776,0.05687203791469194,0.07582938388625593
parsopercularis-lh,0.06578947368421052,0.6710526315789473,0.10526315789473684,0.0,0.0,0.06578947368421052,0.09210526315789473,0.0
parstriangularis-rh,0.13186813186813187,0.06593406593406594,0.4175824175824176,0.0,0.0,0.17582417582417584,0.2087912087912088,0.0
rostralmiddlefrontal-lh,0.19708029197080293,0.0,0.0,0.27007299270072993,0.21897810218978103,0.20437956204379562,0.0,0.10948905109489052
superiorfrontal-rh,0.24242424242424243,0.0,0.0,0.17575757575757575,0.2606060606060606,0.22424242424242424,0.0,0.09696969696969697
superiorparietal-lh,0.21800947867298578,0.014218009478672985,0.07109004739336493,0.12322274881516587,0.17061611374407584,0.25118483412322273,0.07582938388625593,0.07582938388625593
superiortemporal-lh,0.16666666666666666,0.06944444444444445,0.2361111111111111,0.0,0.0,0.2222222222222222,0.3055555555555556,0.0
superiortemporal-rh,0.15625,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.34375
