,Fz,P8,TP10,AF7,PO8,P6,TP8,AF8
Fz,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.4426229508196721,0.0,0.0,0.0,0.0,0.0,0.0,0.5573770491803278
