,Fz,P8,TP10,AF7,PO8,P6,TP8,AF8
Fz,0.11764705882352941,0.0,0.17647058823529413,0.0,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413
P8,0.0,0.6333333333333333,0.0,0.36666666666666664,0.0,0.0,0.0,0.0
TP10,0.008,0.004,0.216,0.0,0.216,0.216,0.216,0.124
AF7,0.0,0.5238095238095238,0.0,0.47619047619047616,0.0,0.0,0.0,0.0
PO8,0.008,0.004,0.216,0.0,0.216,0.216,0.216,0.124
P6,0.008,0.004,0.216,0.0,0.216,0.216,0.216,0.124
TP8,0.008,0.004,0.216,0.0,0.216,0.216,0.216,0.124
AF8,0.012658227848101266,0.0,0.20253164556962025,0.0,0.20253164556962025,0.20253164556962025,0.20253164556962025,0.17721518987341772
