,Fp1,P8,TP10,F8,AF7,P6,TP8,AF8
Fp1,0.1746031746031746,0.0,0.20634920634920634,0.0,0.20634920634920634,0.20634920634920634,0.20634920634920634,0.0
P8,0.0,0.4725274725274725,0.01098901098901099,0.3076923076923077,0.0,0.01098901098901099,0.01098901098901099,0.18681318681318682
TP10,0.07103825136612021,0.0,0.26229508196721313,0.0,0.14207650273224043,0.26229508196721313,0.26229508196721313,0.0
F8,0.0,0.3783783783783784,0.013513513513513514,0.35135135135135137,0.0,0.013513513513513514,0.013513513513513514,0.22972972972972974
AF7,0.10810810810810811,0.0,0.22522522522522523,0.0,0.21621621621621623,0.22522522522522523,0.22522522522522523,0.0
P6,0.07103825136612021,0.0,0.26229508196721313,0.0,0.14207650273224043,0.26229508196721313,0.26229508196721313,0.0
TP8,0.07103825136612021,0.0,0.26229508196721313,0.0,0.14207650273224043,0.26229508196721313,0.26229508196721313,0.0
AF8,0.0,0.32075471698113206,0.018867924528301886,0.32075471698113206,0.0,0.018867924528301886,0.018867924528301886,0.3018867924528302
