,Fz,P8,TP10,AF7,PO8,P6,TP8,AF8
Fz,0.15126050420168066,0.0,0.16806722689075632,0.008403361344537815,0.16806722689075632,0.16806722689075632,0.16806722689075632,0.16806722689075632
P8,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
TP10,0.10582010582010581,0.0,0.1746031746031746,0.005291005291005291,0.1746031746031746,0.1746031746031746,0.17989417989417988,0.18518518518518517
AF7,0.0,0.40217391304347827,0.0,0.5978260869565217,0.0,0.0,0.0,0.0
PO8,0.10309278350515463,0.0,0.17525773195876287,0.005154639175257732,0.17525773195876287,0.17525773195876287,0.18041237113402062,0.18556701030927836
P6,0.10309278350515463,0.0,0.17525773195876287,0.005154639175257732,0.17525773195876287,0.17525773195876287,0.18041237113402062,0.18556701030927836
TP8,0.10256410256410256,0.0,0.17435897435897435,0.005128205128205128,0.17435897435897435,0.17435897435897435,0.1794871794871795,0.18974358974358974
AF8,0.0975609756097561,0.0,0.17560975609756097,0.004878048780487805,0.17560975609756097,0.17560975609756097,0.18048780487804877,0.1902439024390244
