,Fz,P8,TP10,F8,AF7,PO8,P6,TP8
Fz,0.5308641975308642,0.43209876543209874,0.0,0.0,0.037037037037037035,0.0,0.0,0.0
P8,0.5,0.45714285714285713,0.0,0.0,0.04285714285714286,0.0,0.0,0.0
TP10,0.0,0.0,0.1986754966887417,0.2052980132450331,0.0,0.1986754966887417,0.1986754966887417,0.1986754966887417
F8,0.0,0.0,0.1986754966887417,0.2052980132450331,0.0,0.1986754966887417,0.1986754966887417,0.1986754966887417
AF7,0.36363636363636365,0.36363636363636365,0.0,0.0,0.2727272727272727,0.0,0.0,0.0
PO8,0.0,0.0,0.1986754966887417,0.2052980132450331,0.0,0.1986754966887417,0.1986754966887417,0.1986754966887417
P6,0.0,0.0,0.1986754966887417,0.2052980132450331,0.0,0.1986754966887417,0.1986754966887417,0.1986754966887417
TP8,0.0,0.0,0.1986754966887417,0.2052980132450331,0.0,0.1986754966887417,0.1986754966887417,0.1986754966887417
