,Fz,P8,TP10,AF7,PO8,P6,TP8,AF8
Fz,0.29411764705882354,0.0,0.17647058823529413,0.0,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.0
P8,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
TP10,0.25,0.0,0.1875,0.0,0.1875,0.1875,0.1875,0.0
AF7,0.0,0.16666666666666666,0.0,0.8333333333333334,0.0,0.0,0.0,0.0
PO8,0.25,0.0,0.1875,0.0,0.1875,0.1875,0.1875,0.0
P6,0.25,0.0,0.1875,0.0,0.1875,0.1875,0.1875,0.0
TP8,0.25,0.0,0.1875,0.0,0.1875,0.1875,0.1875,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
