,entorhinal-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,paracentral-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.5150501672240803,0.010033444816053512,0.07692307692307693,0.006688963210702341,0.10367892976588629,0.17391304347826086,0.11371237458193979,0.0
frontalpole-lh,0.0205761316872428,0.5967078189300411,0.03292181069958848,0.3374485596707819,0.0,0.0,0.012345679012345678,0.0
frontalpole-rh,0.08064516129032258,0.012903225806451613,0.5419354838709678,0.13870967741935483,0.04516129032258064,0.12258064516129032,0.00967741935483871,0.04838709677419355
medialorbitofrontal-lh,0.0149812734082397,0.29213483146067415,0.15730337078651685,0.50187265917603,0.0,0.026217228464419477,0.00749063670411985,0.0
paracentral-rh,0.13440860215053763,0.0,0.0967741935483871,0.0,0.6182795698924731,0.07526881720430108,0.07526881720430108,0.0
rostralanteriorcingulate-rh,0.2383177570093458,0.0,0.17757009345794392,0.037383177570093455,0.06074766355140187,0.48598130841121495,0.0,0.0
temporalpole-lh,0.15463917525773196,0.005154639175257732,0.02577319587628866,0.0,0.06701030927835051,0.0,0.7474226804123711,0.0
temporalpole-rh,0.0,0.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.8846153846153846
