,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,parahippocampal-rh,pericalcarine-rh,rostralanteriorcingulate-lh,temporalpole-rh
caudalanteriorcingulate-lh,0.5202702702702703,0.1554054054054054,0.08445945945945946,0.09797297297297297,0.0,0.060810810810810814,0.02702702702702703,0.05405405405405406
caudalanteriorcingulate-rh,0.15789473684210525,0.45,0.14210526315789473,0.07631578947368421,0.0,0.08157894736842106,0.07368421052631578,0.018421052631578946
frontalpole-lh,0.1225296442687747,0.20553359683794467,0.39920948616600793,0.17786561264822134,0.0,0.06324110671936758,0.03162055335968379,0.0
frontalpole-rh,0.13229571984435798,0.10505836575875487,0.16731517509727625,0.47470817120622566,0.0,0.01556420233463035,0.10505836575875487,0.0
parahippocampal-rh,0.0,0.0,0.0,0.0,0.6703296703296703,0.2967032967032967,0.0,0.03296703296703297
pericalcarine-rh,0.07885304659498207,0.1111111111111111,0.06451612903225806,0.007168458781362007,0.2078853046594982,0.5125448028673835,0.010752688172043012,0.007168458781362007
rostralanteriorcingulate-lh,0.04918032786885246,0.15846994535519127,0.06557377049180328,0.15846994535519127,0.0,0.0273224043715847,0.5409836065573771,0.0
temporalpole-rh,0.10256410256410256,0.04487179487179487,0.0,0.0,0.01282051282051282,0.0,0.0,0.8397435897435898
