,Fz,FT9,C3,Fp2,F6,AF8,AF4,FCz
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.4166666666666667,0.16666666666666666
C3,0.0,0.0,0.5121951219512195,0.0,0.0,0.4878048780487805,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.4782608695652174,0.0,0.0,0.5217391304347826,0.0,0.0
AF4,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.4166666666666667,0.16666666666666666
FCz,0.0,0.34146341463414637,0.0,0.0,0.0,0.0,0.34146341463414637,0.3170731707317073
