,Fz,FT9,C3,Fp2,F6,AF8,AF4,FCz
Fz,0.4198895027624309,0.058011049723756904,0.14917127071823205,0.0,0.09116022099447514,0.06077348066298342,0.22099447513812154,0.0
FT9,0.061046511627906974,0.34011627906976744,0.014534883720930232,0.0,0.11627906976744186,0.0872093023255814,0.18895348837209303,0.19186046511627908
C3,0.18983050847457628,0.01694915254237288,0.49491525423728816,0.0,0.0,0.1423728813559322,0.15593220338983052,0.0
Fp2,0.0,0.0,0.0,0.6401869158878505,0.12149532710280374,0.009345794392523364,0.0,0.22897196261682243
F6,0.07894736842105263,0.09569377990430622,0.0,0.06220095693779904,0.39712918660287083,0.17703349282296652,0.0861244019138756,0.10287081339712918
AF8,0.064,0.08533333333333333,0.11466666666666667,0.008,0.2,0.41333333333333333,0.064,0.050666666666666665
AF4,0.19315403422982885,0.15892420537897312,0.10757946210268948,0.0,0.08557457212713937,0.05867970660146699,0.36185819070904646,0.034229828850855744
FCz,0.0,0.1871508379888268,0.0,0.13128491620111732,0.12569832402234637,0.05307262569832402,0.03910614525139665,0.46368715083798884
