,Fz,FT9,C3,Fp2,F6,AF8,AF4,FCz
Fz,0.37333333333333335,0.0,0.37333333333333335,0.0,0.0,0.0,0.25333333333333335,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.37333333333333335,0.0,0.37333333333333335,0.0,0.0,0.0,0.25333333333333335,0.0
Fp2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.3392857142857143,0.0,0.3392857142857143,0.0,0.0,0.0,0.32142857142857145,0.0
FCz,0.0,0.0,0.0,0.49122807017543857,0.0,0.0,0.0,0.5087719298245614
