,TP9,FT10,Fp2,AF7,F5,F6,AF8,AF4
TP9,0.34146341463414637,0.0,0.2926829268292683,0.0,0.0,0.0,0.36585365853658536,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.34285714285714286,0.0,0.3142857142857143,0.0,0.0,0.0,0.34285714285714286,0.0
AF7,0.0,0.0,0.0,0.3253012048192771,0.3373493975903614,0.0,0.0,0.3373493975903614
F5,0.0,0.0,0.0,0.3076923076923077,0.34065934065934067,0.0,0.0,0.3516483516483517
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.2777777777777778,0.0,0.2222222222222222,0.0,0.0,0.0,0.5,0.0
AF4,0.0,0.0,0.0,0.28865979381443296,0.32989690721649484,0.0,0.0,0.38144329896907214
