,Fp1,FT10,FC2,Fp2,AF7,AF8,AF4,FCz
Fp1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.5045045045045045,0.4954954954954955,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.48333333333333334,0.5166666666666667,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
