,frontalpole-lh,frontalpole-rh,insula-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.43636363636363634,0.03636363636363636,0.03636363636363636,0.0,0.0,0.0,0.2,0.2909090909090909
frontalpole-rh,0.005115089514066497,0.2813299232736573,0.2813299232736573,0.2020460358056266,0.0,0.05115089514066496,0.17902813299232737,0.0
insula-rh,0.003395585738539898,0.18166383701188454,0.39728353140916806,0.1867572156196944,0.028862478777589132,0.06960950764006792,0.13242784380305603,0.0
medialorbitofrontal-lh,0.0,0.17814726840855108,0.2517814726840855,0.28978622327790976,0.07838479809976247,0.1187648456057007,0.0831353919239905,0.0
medialorbitofrontal-rh,0.0,0.0,0.051181102362204724,0.1141732283464567,0.5748031496062992,0.23622047244094488,0.0,0.023622047244094488
parahippocampal-lh,0.0,0.06206896551724138,0.1206896551724138,0.15862068965517243,0.21724137931034482,0.4206896551724138,0.020689655172413793,0.0
rostralanteriorcingulate-lh,0.05917159763313609,0.21893491124260356,0.23964497041420119,0.11538461538461539,0.0,0.023668639053254437,0.33136094674556216,0.011834319526627219
rostralanteriorcingulate-rh,0.25,0.0,0.0,0.0,0.029411764705882353,0.0,0.04411764705882353,0.6764705882352942
