,bankssts-rh,cuneus-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-lh,pericalcarine-lh,rostralanteriorcingulate-rh
bankssts-rh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cuneus-rh,0.0,0.6398058252427185,0.0,0.009708737864077669,0.21165048543689322,0.0,0.13883495145631067,0.0
frontalpole-lh,0.0,0.0,0.7144522144522144,0.03146853146853147,0.018648018648018648,0.23426573426573427,0.0,0.0011655011655011655
frontalpole-rh,0.0,0.0166865315852205,0.027413587604290822,0.6138259833134684,0.10369487485101311,0.12276519666269368,0.04410011918951132,0.07151370679380215
isthmuscingulate-rh,0.0,0.1925925925925926,0.01316872427983539,0.06502057613168724,0.4683127572016461,0.05185185185185185,0.20905349794238684,0.0
medialorbitofrontal-lh,0.0,0.0,0.18421052631578946,0.10526315789473684,0.06920077972709551,0.6413255360623782,0.0,0.0
pericalcarine-lh,0.0,0.1605316973415133,0.0,0.03374233128834356,0.2658486707566462,0.0,0.5398773006134969,0.0
rostralanteriorcingulate-rh,0.0,0.0,0.009363295880149813,0.11235955056179775,0.0,0.0,0.0,0.8782771535580525
