,frontalpole-lh,frontalpole-rh,inferiorparietal-rh,rostralanteriorcingulate-lh,supramarginal-rh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
frontalpole-lh,0.9655797101449275,0.0,0.0,0.0,0.0,0.0,0.0036231884057971015,0.030797101449275364
frontalpole-rh,0.0,0.6411428571428571,0.0,0.22285714285714286,0.0,0.0,0.037714285714285714,0.09828571428571428
inferiorparietal-rh,0.0,0.0,0.5316901408450704,0.0017605633802816902,0.3529929577464789,0.07922535211267606,0.03433098591549296,0.0
rostralanteriorcingulate-lh,0.0,0.17488789237668162,0.0,0.5452914798206278,0.0,0.09147982062780269,0.12914798206278028,0.059192825112107626
supramarginal-rh,0.0,0.0,0.356401384083045,0.0,0.5207612456747405,0.08304498269896193,0.03460207612456748,0.005190311418685121
temporalpole-lh,0.0,0.0,0.08847736625514403,0.10905349794238683,0.09465020576131687,0.5329218106995884,0.1748971193415638,0.0
temporalpole-rh,0.004158004158004158,0.036382536382536385,0.036382536382536385,0.15072765072765074,0.035343035343035345,0.17255717255717257,0.5301455301455301,0.034303534303534305
transversetemporal-rh,0.024752475247524754,0.1353135313531353,0.0,0.0924092409240924,0.013201320132013201,0.0,0.04785478547854786,0.6864686468646864
