,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.06637665640476509,0.055927363583634496,0.06533931200642484,0.02043010752688172,0.026464551822602954,0.06533931200642484,0.053890599205818054,0.045629768437960114,0.0601525900147236,0.02573060277517512,0.04240396198634721,0.06533931200642484,0.04736313746486415,0.06533931200642484,0.0454022219247758,0.06533931200642484,0.05911524561638335,0.062227278811404094,0.062189354392540044
caudalmiddlefrontal-rh,0.06353303964757709,0.06486637298091043,0.0670690161527166,0.02092511013215859,0.024751835535976506,0.0630690161527166,0.059765051395007346,0.036866372980910424,0.06840234948604992,0.02689574155653451,0.03466372980910426,0.06196769456681351,0.04382378854625551,0.0670690161527166,0.05025844346549192,0.0630690161527166,0.05773568281938326,0.060402349486049924,0.06486637298091043
inferiorparietal-rh,0.06545687617674158,0.05699101336644901,0.06650509420609169,0.019916142557651992,0.026352334788820788,0.065430169984911,0.054854518020002935,0.04316388254616833,0.062258809705030116,0.02518393889623309,0.04001922845811802,0.06333373392621079,0.04540720265993671,0.06755331223544178,0.04642871449745624,0.065430169984911,0.060122314358584034,0.06330702773438021,0.06228551589686068
parsopercularis-lh,0.02453271028037383,0.02336448598130841,0.02453271028037383,0.1397196261682243,0.13504672897196263,0.02453271028037383,0.02453271028037383,0.22453271028037383,0.036214953271028034,0.12453271028037384,0.028037383177570093,0.02453271028037383,0.02102803738317757,0.02453271028037383,0.02219626168224299,0.02453271028037383,0.02453271028037383,0.02453271028037383,0.02453271028037383
parstriangularis-rh,0.0555573944128161,0.039073877929299616,0.0555573944128161,0.04792797563881901,0.0951608632331524,0.0555573944128161,0.030832119687541376,0.0610518999073216,0.059628624387660534,0.030832119687541376,0.060075466701972724,0.0555573944128161,0.0555573944128161,0.0555573944128161,0.022590361445783132,0.0555573944128161,0.0555573944128161,0.0555573944128161,0.05281014166556335
postcentral-lh,0.06487572860400127,0.05326820038626366,0.06377928039864503,0.019507186858316223,0.02605099901036285,0.07000919882987397,0.05111018105564202,0.04576744834922421,0.058471424772318065,0.024710411244370623,0.0416257950884352,0.06593729972926667,0.048204484320572685,0.0658326684889941,0.04279199745397315,0.06901738186479028,0.06466646612345614,0.06477109736372871,0.059602750057765164
postcentral-rh,0.06604841184594139,0.06567439005677458,0.06640964656539308,0.020833333333333332,0.021181780983069918,0.062036468722827476,0.06640964656539308,0.0354361669479822,0.06786737251291494,0.02703825891258759,0.032146693263771675,0.062036468722827476,0.04160273131809114,0.06640964656539308,0.056554012582476595,0.062036468722827476,0.05474783898521815,0.05912101682778374,0.06640964656539308
precentral-lh,0.06327883340698189,0.04058035056709383,0.058712623361319785,0.022713212549712772,0.042451023714832815,0.06556193842981294,0.034806304315804976,0.07241125349830609,0.047297098247164535,0.030505229046987773,0.062336131978200024,0.07012814847547504,0.05816762409780527,0.058712623361319785,0.02258064516129032,0.06784504345264399,0.06327883340698189,0.06556193842981294,0.053071144498453376
precentral-rh,0.06259907155797101,0.059438217089371984,0.06478336352657005,0.029296875,0.035283627717391304,0.062136737620772944,0.05679159118357488,0.037236752717391304,0.07454898852657005,0.023899833937198068,0.037236752717391304,0.060183612620772944,0.04173271437198067,0.06575992602657005,0.048285590277777776,0.062136737620772944,0.056098090277777776,0.05972127868357488,0.06283023852657005
rostralmiddlefrontal-lh,0.05537577176921439,0.05303385139450713,0.05537577176921439,0.03133915265062806,0.052757078986587186,0.05537577176921439,0.05537577176921439,0.07355758995103258,0.05537577176921439,0.05303385139450713,0.05537577176921439,0.05537577176921439,0.04835001064509261,0.05537577176921439,0.0234192037470726,0.05537577176921439,0.05537577176921439,0.05537577176921439,0.05537577176921439
