subject,session,condition,sigma_ratio,sigma_eig,ci_low,ci_high,ci_method,state,window
S39,Sess01,MOTOR_EXECUTION-LEFT,0.7964151446644444,0.9999999999999999,0.7378677435426385,0.8461046053036599,bootstrap,subcritical,hrfwin_vlf
S39,Sess01,MOTOR_EXECUTION-RIGHT,0.8397185494244318,0.999999999999998,0.7730903897981104,0.9042082543681809,bootstrap,subcritical,hrfwin_vlf
S39,Sess01,MOTOR_IMAGERY-LEFT,0.7222222222222222,1.0,0.5,0.8888888888888888,bootstrap,subcritical,hrfwin_vlf
S39,Sess01,MOTOR_IMAGERY-RIGHT,0.8220727026737387,1.0000000000000002,0.7606759686245409,0.8767647806239119,bootstrap,subcritical,hrfwin_vlf
S39,Sess01,MOTOR_EXECUTION,0.8180668470444381,0.9999999999999989,0.7554790666703745,0.8751564298359205,bootstrap,subcritical,hrfwin_vlf
S39,Sess01,MOTOR_IMAGERY,0.7721474624479805,1.0,0.6303379843122705,0.8828268347564003,bootstrap,subcritical,hrfwin_vlf
S39,Sess01,LEFT,0.7593186834433333,1.0,0.6189338717713193,0.8674967470962744,bootstrap,subcritical,hrfwin_vlf
S39,Sess01,RIGHT,0.8308956260490852,0.9999999999999991,0.7668831792113256,0.8904865174960463,bootstrap,subcritical,hrfwin_vlf
S39,Sess01,LEFT_vs_RIGHT,-0.07157694260575187,0.0,-0.27155264572472704,0.1006135678849488,bootstrap,delta,hrfwin_vlf
S39,Sess01,IMAGERY_vs_EXECUTION,-0.04591938459645761,0.0,-0.24481844552364995,0.12734776808602588,bootstrap,delta,hrfwin_vlf
S39,Sess01,ME_LEFT_vs_ME_RIGHT,-0.043303404759987396,0.0,-0.16634051082554235,0.07301421550554954,bootstrap,delta,hrfwin_vlf
S39,Sess01,MI_LEFT_vs_MI_RIGHT,-0.09985048045151645,0.0,-0.37676478062391194,0.12821292026434794,bootstrap,delta,hrfwin_vlf
