,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.3170731707317073,0.0,0.3333333333333333,0.04065040650406504,0.08130081300813008,0.07317073170731707,0.0,0.15447154471544716
frontalpole-rh,0.0,0.26666666666666666,0.13333333333333333,0.3,0.0,0.3,0.0,0.0
lateralorbitofrontal-lh,0.16129032258064516,0.024193548387096774,0.4153225806451613,0.125,0.04435483870967742,0.10080645161290322,0.0,0.12903225806451613
medialorbitofrontal-lh,0.015789473684210527,0.04736842105263158,0.13157894736842105,0.5421052631578948,0.015789473684210527,0.21052631578947367,0.031578947368421054,0.005263157894736842
parahippocampal-lh,0.15053763440860216,0.0,0.16129032258064516,0.010752688172043012,0.46236559139784944,0.0,0.15053763440860216,0.06451612903225806
rostralanteriorcingulate-lh,0.028901734104046242,0.05202312138728324,0.12716763005780346,0.24277456647398843,0.0,0.5375722543352601,0.0,0.011560693641618497
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.10810810810810811,0.43243243243243246,0.0,0.4594594594594595,0.0
temporalpole-lh,0.17272727272727273,0.0,0.2727272727272727,0.045454545454545456,0.03636363636363636,0.01818181818181818,0.0,0.45454545454545453
