,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.6010016694490818,0.03672787979966611,0.12020033388981637,0.11018363939899833,0.01669449081803005,0.02337228714524207,0.015025041736227046,0.07679465776293823
frontalpole-rh,0.040625,0.6734375,0.015625,0.0875,0.0265625,0.0984375,0.021875,0.0359375
lateralorbitofrontal-lh,0.13211009174311927,0.02018348623853211,0.5027522935779817,0.07889908256880734,0.05321100917431193,0.07339449541284404,0.04220183486238532,0.09724770642201835
medialorbitofrontal-lh,0.09165302782324058,0.09819967266775777,0.06382978723404255,0.513911620294599,0.031096563011456628,0.10638297872340426,0.054009819967266774,0.04091653027823241
parahippocampal-lh,0.02531645569620253,0.027124773960216998,0.06690777576853527,0.028933092224231464,0.701627486437613,0.0,0.02531645569620253,0.12477396021699819
rostralanteriorcingulate-lh,0.01483679525222552,0.09495548961424333,0.06083086053412463,0.10237388724035608,0.0,0.5296735905044511,0.1943620178041543,0.002967359050445104
rostralanteriorcingulate-rh,0.018292682926829267,0.032520325203252036,0.042682926829268296,0.06097560975609756,0.032520325203252036,0.241869918699187,0.5711382113821138,0.0
temporalpole-lh,0.09284332688588008,0.05222437137330754,0.10638297872340426,0.05029013539651837,0.13152804642166344,0.0038684719535783366,0.0,0.562862669245648
