,frontalpole-lh,frontalpole-rh,lingual-lh,medialorbitofrontal-lh,parahippocampal-lh,parsorbitalis-rh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.48866498740554154,0.17632241813602015,0.03526448362720403,0.21158690176322417,0.018891687657430732,0.0,0.05919395465994962,0.010075566750629723
frontalpole-rh,0.16767189384800965,0.5428226779252111,0.031363088057901084,0.17490952955367914,0.008443908323281062,0.018094089264173704,0.05066344993968637,0.006031363088057901
lingual-lh,0.0661764705882353,0.056372549019607844,0.6225490196078431,0.0,0.21323529411764705,0.031862745098039214,0.00980392156862745,0.0
medialorbitofrontal-lh,0.20426065162907267,0.17919799498746866,0.0,0.525062656641604,0.006265664160401002,0.010025062656641603,0.07393483709273183,0.0012531328320802004
parahippocampal-lh,0.0405727923627685,0.02386634844868735,0.24821002386634844,0.007159904534606206,0.5918854415274463,0.031026252983293555,0.03341288782816229,0.02386634844868735
parsorbitalis-rh,0.0,0.037783375314861464,0.037783375314861464,0.015113350125944584,0.037783375314861464,0.8614609571788413,0.005037783375314861,0.005037783375314861
temporalpole-lh,0.08139534883720931,0.07973421926910298,0.009966777408637873,0.09800664451827243,0.019933554817275746,0.0033222591362126247,0.6710963455149501,0.036544850498338874
temporalpole-rh,0.016304347826086956,0.019021739130434784,0.0,0.002717391304347826,0.02717391304347826,0.0,0.04891304347826087,0.8858695652173914
