,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,insula-lh,parahippocampal-lh,parahippocampal-rh,temporalpole-lh,temporalpole-rh
caudalanteriorcingulate-lh,0.8411458333333334,0.036458333333333336,0.07291666666666667,0.0,0.0,0.046875,0.0026041666666666665,0.0
frontalpole-lh,0.03861788617886179,0.806910569105691,0.07926829268292683,0.0508130081300813,0.0,0.0,0.016260162601626018,0.008130081300813009
frontalpole-rh,0.03779527559055118,0.07244094488188976,0.7181102362204724,0.0,0.0,0.05669291338582677,0.08818897637795275,0.026771653543307086
insula-lh,0.0,0.030434782608695653,0.0,0.6811594202898551,0.19710144927536233,0.07101449275362319,0.0,0.020289855072463767
parahippocampal-lh,0.0,0.0,0.0,0.24268502581755594,0.6385542168674698,0.10671256454388985,0.0068846815834767644,0.0051635111876075735
parahippocampal-rh,0.02699055330634278,0.0,0.044534412955465584,0.06612685560053981,0.08097165991902834,0.689608636977058,0.04588394062078273,0.04588394062078273
temporalpole-lh,0.0,0.011857707509881422,0.10276679841897234,0.0,0.011857707509881422,0.06324110671936758,0.7707509881422925,0.039525691699604744
temporalpole-rh,0.0,0.004273504273504274,0.029914529914529916,0.03418803418803419,0.002136752136752137,0.0641025641025641,0.042735042735042736,0.8226495726495726
