,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,postcentral-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,supramarginal-rh
caudalmiddlefrontal-rh,0.46875,0.25,0.0,0.0,0.0,0.0,0.0,0.28125
inferiorparietal-rh,0.11538461538461539,0.38461538461538464,0.0,0.09615384615384616,0.038461538461538464,0.15384615384615385,0.0,0.21153846153846154
parsopercularis-lh,0.0,0.0,0.7567567567567568,0.0,0.0,0.0,0.24324324324324326,0.0
postcentral-rh,0.0,0.14893617021276595,0.0,0.3191489361702128,0.1702127659574468,0.2978723404255319,0.0,0.06382978723404255
superiorparietal-lh,0.0,0.06451612903225806,0.0,0.16129032258064516,0.3548387096774194,0.22580645161290322,0.1935483870967742,0.0
superiorparietal-rh,0.0,0.16216216216216217,0.0,0.21621621621621623,0.1891891891891892,0.40540540540540543,0.0,0.02702702702702703
superiortemporal-lh,0.0,0.0,0.20689655172413793,0.0,0.10344827586206896,0.0,0.6896551724137931,0.0
supramarginal-rh,0.21428571428571427,0.2857142857142857,0.0,0.09523809523809523,0.0,0.07142857142857142,0.0,0.3333333333333333
