,caudalanteriorcingulate-rh,fusiform-rh,inferiortemporal-rh,isthmuscingulate-rh,medialorbitofrontal-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh
caudalanteriorcingulate-rh,0.3298245614035088,0.03859649122807018,0.10409356725146199,0.09473684210526316,0.0,0.1871345029239766,0.16608187134502925,0.07953216374269007
fusiform-rh,0.05180533751962323,0.32653061224489793,0.05180533751962323,0.08006279434850863,0.0,0.07849293563579278,0.2260596546310832,0.18524332810047095
inferiortemporal-rh,0.23450134770889489,0.0889487870619946,0.25067385444743934,0.0,0.0,0.2183288409703504,0.20754716981132076,0.0
isthmuscingulate-rh,0.18620689655172415,0.11264367816091954,0.0,0.4068965517241379,0.0,0.059770114942528735,0.15862068965517243,0.07586206896551724
medialorbitofrontal-rh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
parahippocampal-lh,0.2020460358056266,0.06649616368286446,0.1010230179028133,0.03836317135549872,0.0,0.30179028132992325,0.21994884910485935,0.07033248081841433
parahippocampal-rh,0.1377952755905512,0.1437007874015748,0.07381889763779527,0.0718503937007874,0.0,0.16535433070866143,0.27460629921259844,0.1328740157480315
rostralanteriorcingulate-rh,0.1059190031152648,0.1838006230529595,0.0,0.05451713395638629,0.0,0.08255451713395638,0.21339563862928349,0.3598130841121495
