,cuneus-lh,isthmuscingulate-rh,lateraloccipital-rh,pericalcarine-lh,pericalcarine-rh,precuneus-lh,precuneus-rh,superiorparietal-lh
cuneus-lh,0.12551724137931033,0.12689655172413794,0.12551724137931033,0.12275862068965518,0.12689655172413794,0.12275862068965518,0.12689655172413794,0.12275862068965518
isthmuscingulate-rh,0.12550607287449392,0.12685560053981107,0.12550607287449392,0.12280701754385964,0.12685560053981107,0.12280701754385964,0.12685560053981107,0.12280701754385964
lateraloccipital-rh,0.12450331125827814,0.1271523178807947,0.12582781456953643,0.12317880794701987,0.12582781456953643,0.12317880794701987,0.1271523178807947,0.12317880794701987
pericalcarine-lh,0.12450851900393185,0.127129750982962,0.1258191349934469,0.12319790301441677,0.1258191349934469,0.12319790301441677,0.127129750982962,0.12319790301441677
pericalcarine-rh,0.12551159618008187,0.12687585266030013,0.12551159618008187,0.12278308321964529,0.12687585266030013,0.12278308321964529,0.12687585266030013,0.12278308321964529
precuneus-lh,0.12450331125827814,0.1271523178807947,0.12582781456953643,0.12317880794701987,0.12582781456953643,0.12317880794701987,0.1271523178807947,0.12317880794701987
precuneus-rh,0.12449799196787148,0.12717536813922356,0.12583668005354753,0.12315930388219545,0.12583668005354753,0.12315930388219545,0.12717536813922356,0.12315930388219545
superiorparietal-lh,0.12371134020618557,0.12628865979381443,0.12628865979381443,0.12371134020618557,0.125,0.12371134020618557,0.12757731958762886,0.12371134020618557
