,Fp1,F3,Pz,P4,CP2,AF7,AF3,P2
Fp1,0.27168367346938777,0.27168367346938777,0.0625,0.061224489795918366,0.061224489795918366,0.27168367346938777,0.0,0.0
F3,0.27168367346938777,0.27168367346938777,0.0625,0.061224489795918366,0.061224489795918366,0.27168367346938777,0.0,0.0
Pz,0.06533333333333333,0.06533333333333333,0.268,0.268,0.268,0.06533333333333333,0.0,0.0
P4,0.06451612903225806,0.06451612903225806,0.26881720430107525,0.26881720430107525,0.26881720430107525,0.06451612903225806,0.0,0.0
CP2,0.06451612903225806,0.06451612903225806,0.26881720430107525,0.26881720430107525,0.26881720430107525,0.06451612903225806,0.0,0.0
AF7,0.27168367346938777,0.27168367346938777,0.0625,0.061224489795918366,0.061224489795918366,0.27168367346938777,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.8518518518518519,0.14814814814814814
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.07878787878787878,0.9212121212121213
