,Fp1,Pz,P4,CP2,AF7,AF3,AFz,P2
Fp1,0.32,0.0,0.0,0.0,0.3238095238095238,0.0,0.32,0.03619047619047619
Pz,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
P4,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
CP2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
AF7,0.32,0.0,0.0,0.0,0.3238095238095238,0.0,0.32,0.03619047619047619
AF3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AFz,0.32,0.0,0.0,0.0,0.3238095238095238,0.0,0.32,0.03619047619047619
P2,0.1941747572815534,0.0,0.0,0.0,0.1941747572815534,0.0,0.1941747572815534,0.4174757281553398
