,F7,FT9,P7,CP2,Fp2,PO3,F6,AF8
F7,0.45454545454545453,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.24,0.76,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.4
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.1,0.0,0.0,0.4,0.0,0.5
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.058823529411764705,0.0,0.0,0.23529411764705882,0.0,0.7058823529411765
