,F7,FT9,P7,CP2,Fp2,PO3,F6,AF8
F7,0.3611111111111111,0.3888888888888889,0.0,0.0,0.25,0.0,0.0,0.0
FT9,0.3684210526315789,0.39473684210526316,0.0,0.0,0.23684210526315788,0.0,0.0,0.0
P7,0.0,0.0,0.2727272727272727,0.0,0.0,0.36363636363636365,0.0,0.36363636363636365
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.32,0.36,0.0,0.0,0.32,0.0,0.0,0.0
PO3,0.0,0.0,0.2727272727272727,0.0,0.0,0.36363636363636365,0.0,0.36363636363636365
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.2727272727272727,0.0,0.0,0.36363636363636365,0.0,0.36363636363636365
