,F7,FT9,P7,CP2,Fp2,PO3,F6,AF8
F7,0.30434782608695654,0.34782608695652173,0.0,0.0,0.0,0.0,0.34782608695652173,0.0
FT9,0.2413793103448276,0.4482758620689655,0.0,0.0,0.0,0.0,0.3103448275862069,0.0
P7,0.0,0.0,0.2727272727272727,0.0,0.0,0.36363636363636365,0.0,0.36363636363636365
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.16666666666666666,0.0,0.0,0.3888888888888889,0.0,0.4444444444444444
F6,0.2727272727272727,0.36363636363636365,0.0,0.0,0.0,0.0,0.36363636363636365,0.0
AF8,0.0,0.0,0.13043478260869565,0.0,0.0,0.34782608695652173,0.0,0.5217391304347826
